instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,data_level,hr,month_name,weekday_name,season_label,weather_label
9951,2012-02-24,1,1,2,0,5,1,3,0.4,0.4091,0.87,0.194,11,83,94,hourly,15.0,February,Friday,Semi,Hujan/Salju Ringan
9952,2012-02-24,1,1,2,0,5,1,3,0.4,0.4091,0.87,0.194,12,166,178,hourly,16.0,February,Friday,Semi,Hujan/Salju Ringan
9953,2012-02-24,1,1,2,0,5,1,3,0.42,0.4242,0.94,0.1045,14,242,256,hourly,17.0,February,Friday,Semi,Hujan/Salju Ringan
9954,2012-02-24,1,1,2,0,5,1,2,0.42,0.4242,0.94,0.0,11,289,300,hourly,18.0,February,Friday,Semi,Berkabut/Berawan
9955,2012-02-24,1,1,2,0,5,1,2,0.44,0.4394,0.88,0.1045,6,227,233,hourly,19.0,February,Friday,Semi,Berkabut/Berawan
9956,2012-02-24,1,1,2,0,5,1,1,0.44,0.4394,0.62,0.4179,8,159,167,hourly,20.0,February,Friday,Semi,Cerah
9957,2012-02-24,1,1,2,0,5,1,1,0.42,0.4242,0.35,0.806,1,151,152,hourly,21.0,February,Friday,Semi,Cerah
9958,2012-02-24,1,1,2,0,5,1,1,0.4,0.4091,0.37,0.5821,4,102,106,hourly,22.0,February,Friday,Semi,Cerah
9959,2012-02-24,1,1,2,0,5,1,1,0.38,0.3939,0.37,0.6866,10,76,86,hourly,23.0,February,Friday,Semi,Cerah
9960,2012-02-25,1,1,2,0,6,0,1,0.36,0.3333,0.43,0.3881,5,56,61,hourly,0.0,February,Saturday,Semi,Cerah
9961,2012-02-25,1,1,2,0,6,0,1,0.34,0.303,0.42,0.3582,4,42,46,hourly,1.0,February,Saturday,Semi,Cerah
9962,2012-02-25,1,1,2,0,6,0,1,0.32,0.303,0.45,0.2537,1,37,38,hourly,2.0,February,Saturday,Semi,Cerah
9963,2012-02-25,1,1,2,0,6,0,1,0.3,0.2727,0.45,0.2985,0,7,7,hourly,3.0,February,Saturday,Semi,Cerah
9964,2012-02-25,1,1,2,0,6,0,1,0.3,0.2727,0.42,0.3284,0,2,2,hourly,4.0,February,Saturday,Semi,Cerah
9965,2012-02-25,1,1,2,0,6,0,2,0.3,0.2727,0.42,0.2985,0,3,3,hourly,5.0,February,Saturday,Semi,Berkabut/Berawan
9966,2012-02-25,1,1,2,0,6,0,2,0.3,0.2727,0.42,0.2985,1,12,13,hourly,6.0,February,Saturday,Semi,Berkabut/Berawan
9967,2012-02-25,1,1,2,0,6,0,1,0.28,0.2424,0.45,0.4478,3,20,23,hourly,7.0,February,Saturday,Semi,Cerah
9968,2012-02-25,1,1,2,0,6,0,1,0.26,0.2273,0.48,0.2985,3,90,93,hourly,8.0,February,Saturday,Semi,Cerah
9969,2012-02-25,1,1,2,0,6,0,3,0.22,0.197,0.75,0.3284,15,107,122,hourly,9.0,February,Saturday,Semi,Hujan/Salju Ringan
9970,2012-02-25,1,1,2,0,6,0,1,0.26,0.2273,0.6,0.3582,24,159,183,hourly,10.0,February,Saturday,Semi,Cerah
9971,2012-02-25,1,1,2,0,6,0,1,0.3,0.2576,0.39,0.6119,23,187,210,hourly,11.0,February,Saturday,Semi,Cerah
9972,2012-02-25,1,1,2,0,6,0,1,0.32,0.2727,0.29,0.6567,41,217,258,hourly,12.0,February,Saturday,Semi,Cerah
9973,2012-02-25,1,1,2,0,6,0,1,0.32,0.2879,0.31,0.4925,48,178,226,hourly,13.0,February,Saturday,Semi,Cerah
9974,2012-02-25,1,1,2,0,6,0,1,0.32,0.2727,0.29,0.5522,35,181,216,hourly,14.0,February,Saturday,Semi,Cerah
9975,2012-02-25,1,1,2,0,6,0,1,0.32,0.2879,0.29,0.4179,21,211,232,hourly,15.0,February,Saturday,Semi,Cerah
9976,2012-02-25,1,1,2,0,6,0,1,0.32,0.2727,0.26,0.5821,32,163,195,hourly,16.0,February,Saturday,Semi,Cerah
9977,2012-02-25,1,1,2,0,6,0,1,0.3,0.2727,0.33,0.3582,16,143,159,hourly,17.0,February,Saturday,Semi,Cerah
9978,2012-02-25,1,1,2,0,6,0,1,0.3,0.2576,0.28,0.5821,7,126,133,hourly,18.0,February,Saturday,Semi,Cerah
9979,2012-02-25,1,1,2,0,6,0,1,0.26,0.2121,0.33,0.4478,12,137,149,hourly,19.0,February,Saturday,Semi,Cerah
9980,2012-02-25,1,1,2,0,6,0,1,0.26,0.2121,0.3,0.5522,10,95,105,hourly,20.0,February,Saturday,Semi,Cerah
9981,2012-02-25,1,1,2,0,6,0,1,0.24,0.2121,0.35,0.3284,5,80,85,hourly,21.0,February,Saturday,Semi,Cerah
9982,2012-02-25,1,1,2,0,6,0,1,0.24,0.197,0.38,0.4627,4,78,82,hourly,22.0,February,Saturday,Semi,Cerah
9983,2012-02-25,1,1,2,0,6,0,1,0.24,0.197,0.41,0.4179,7,84,91,hourly,23.0,February,Saturday,Semi,Cerah
9984,2012-02-26,1,1,2,0,0,0,1,0.24,0.2121,0.41,0.3582,7,63,70,hourly,0.0,February,Sunday,Semi,Cerah
9985,2012-02-26,1,1,2,0,0,0,1,0.24,0.2121,0.44,0.3284,5,50,55,hourly,1.0,February,Sunday,Semi,Cerah
9986,2012-02-26,1,1,2,0,0,0,1,0.24,0.2121,0.44,0.3284,5,37,42,hourly,2.0,February,Sunday,Semi,Cerah
9987,2012-02-26,1,1,2,0,0,0,1,0.24,0.2273,0.41,0.194,0,21,21,hourly,3.0,February,Sunday,Semi,Cerah
9988,2012-02-26,1,1,2,0,0,0,1,0.24,0.2273,0.41,0.194,1,5,6,hourly,4.0,February,Sunday,Semi,Cerah
9989,2012-02-26,1,1,2,0,0,0,1,0.22,0.2121,0.44,0.2239,0,5,5,hourly,5.0,February,Sunday,Semi,Cerah
9990,2012-02-26,1,1,2,0,0,0,1,0.22,0.197,0.44,0.3284,0,2,2,hourly,6.0,February,Sunday,Semi,Cerah
9991,2012-02-26,1,1,2,0,0,0,1,0.2,0.1818,0.51,0.2985,2,20,22,hourly,7.0,February,Sunday,Semi,Cerah
9992,2012-02-26,1,1,2,0,0,0,1,0.2,0.197,0.51,0.2537,2,57,59,hourly,8.0,February,Sunday,Semi,Cerah
9993,2012-02-26,1,1,2,0,0,0,1,0.22,0.2121,0.47,0.2239,11,76,87,hourly,9.0,February,Sunday,Semi,Cerah
9994,2012-02-26,1,1,2,0,0,0,1,0.26,0.2576,0.41,0.1642,27,161,188,hourly,10.0,February,Sunday,Semi,Cerah
9995,2012-02-26,1,1,2,0,0,0,1,0.28,0.2576,0.41,0.2836,43,184,227,hourly,11.0,February,Sunday,Semi,Cerah
9996,2012-02-26,1,1,2,0,0,0,1,0.3,0.303,0.39,0.1343,49,256,305,hourly,12.0,February,Sunday,Semi,Cerah
9997,2012-02-26,1,1,2,0,0,0,1,0.32,0.3333,0.36,0.0,58,267,325,hourly,13.0,February,Sunday,Semi,Cerah
9998,2012-02-26,1,1,2,0,0,0,1,0.34,0.3485,0.31,0.0,68,263,331,hourly,14.0,February,Sunday,Semi,Cerah
9999,2012-02-26,1,1,2,0,0,0,1,0.36,0.3485,0.29,0.0,72,281,353,hourly,15.0,February,Sunday,Semi,Cerah
10000,2012-02-26,1,1,2,0,0,0,1,0.36,0.3333,0.32,0.2537,64,275,339,hourly,16.0,February,Sunday,Semi,Cerah
10001,2012-02-26,1,1,2,0,0,0,1,0.36,0.3485,0.32,0.2239,46,241,287,hourly,17.0,February,Sunday,Semi,Cerah
10002,2012-02-26,1,1,2,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,hourly,18.0,February,Sunday,Semi,Cerah
10003,2012-02-26,1,1,2,0,0,0,1,0.34,0.3333,0.34,0.1642,13,130,143,hourly,19.0,February,Sunday,Semi,Cerah
10004,2012-02-26,1,1,2,0,0,0,1,0.32,0.3182,0.42,0.1642,9,79,88,hourly,20.0,February,Sunday,Semi,Cerah
10005,2012-02-26,1,1,2,0,0,0,1,0.3,0.303,0.45,0.1343,8,75,83,hourly,21.0,February,Sunday,Semi,Cerah
10006,2012-02-26,1,1,2,0,0,0,1,0.3,0.2879,0.42,0.2239,3,68,71,hourly,22.0,February,Sunday,Semi,Cerah
10007,2012-02-26,1,1,2,0,0,0,1,0.26,0.2576,0.56,0.1642,5,59,64,hourly,23.0,February,Sunday,Semi,Cerah
10008,2012-02-27,1,1,2,0,1,1,1,0.26,0.2424,0.6,0.2537,2,27,29,hourly,0.0,February,Monday,Semi,Cerah
10009,2012-02-27,1,1,2,0,1,1,1,0.26,0.2576,0.65,0.2239,0,6,6,hourly,1.0,February,Monday,Semi,Cerah
10010,2012-02-27,1,1,2,0,1,1,1,0.26,0.2273,0.7,0.2985,0,4,4,hourly,2.0,February,Monday,Semi,Cerah
10011,2012-02-27,1,1,2,0,1,1,1,0.24,0.2424,0.75,0.1642,0,2,2,hourly,3.0,February,Monday,Semi,Cerah
10012,2012-02-27,1,1,2,0,1,1,1,0.22,0.2273,0.8,0.1343,0,1,1,hourly,4.0,February,Monday,Semi,Cerah
10013,2012-02-27,1,1,2,0,1,1,1,0.22,0.2273,0.8,0.1343,0,16,16,hourly,5.0,February,Monday,Semi,Cerah
10014,2012-02-27,1,1,2,0,1,1,1,0.24,0.2273,0.7,0.2537,1,89,90,hourly,6.0,February,Monday,Semi,Cerah
10015,2012-02-27,1,1,2,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,hourly,7.0,February,Monday,Semi,Cerah
10016,2012-02-27,1,1,2,0,1,1,1,0.24,0.2424,0.6,0.0,14,514,528,hourly,8.0,February,Monday,Semi,Cerah
10017,2012-02-27,1,1,2,0,1,1,1,0.26,0.2576,0.6,0.194,11,219,230,hourly,9.0,February,Monday,Semi,Cerah
10018,2012-02-27,1,1,2,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104,hourly,10.0,February,Monday,Semi,Cerah
10019,2012-02-27,1,1,2,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103,hourly,11.0,February,Monday,Semi,Cerah
10020,2012-02-27,1,1,2,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177,hourly,12.0,February,Monday,Semi,Cerah
10021,2012-02-27,1,1,2,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182,hourly,13.0,February,Monday,Semi,Cerah
10022,2012-02-27,1,1,2,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158,hourly,14.0,February,Monday,Semi,Cerah
10023,2012-02-27,1,1,2,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174,hourly,15.0,February,Monday,Semi,Cerah
10024,2012-02-27,1,1,2,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286,hourly,16.0,February,Monday,Semi,Cerah
10025,2012-02-27,1,1,2,0,1,1,1,0.54,0.5152,0.24,0.4478,26,503,529,hourly,17.0,February,Monday,Semi,Cerah
10026,2012-02-27,1,1,2,0,1,1,1,0.52,0.5,0.27,0.4179,10,517,527,hourly,18.0,February,Monday,Semi,Cerah
10027,2012-02-27,1,1,2,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334,hourly,19.0,February,Monday,Semi,Cerah
10028,2012-02-27,1,1,2,0,1,1,1,0.48,0.4697,0.33,0.3582,11,208,219,hourly,20.0,February,Monday,Semi,Cerah
10029,2012-02-27,1,1,2,0,1,1,1,0.46,0.4545,0.36,0.2836,14,181,195,hourly,21.0,February,Monday,Semi,Cerah
10030,2012-02-27,1,1,2,0,1,1,1,0.44,0.4394,0.44,0.2537,9,83,92,hourly,22.0,February,Monday,Semi,Cerah
10031,2012-02-27,1,1,2,0,1,1,1,0.42,0.4242,0.5,0.1642,6,50,56,hourly,23.0,February,Monday,Semi,Cerah
10032,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.54,0.1343,0,10,10,hourly,0.0,February,Tuesday,Semi,Cerah
10033,2012-02-28,1,1,2,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6,hourly,1.0,February,Tuesday,Semi,Cerah
10034,2012-02-28,1,1,2,0,2,1,1,0.4,0.4091,0.54,0.1045,1,2,3,hourly,2.0,February,Tuesday,Semi,Cerah
10035,2012-02-28,1,1,2,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6,hourly,3.0,February,Tuesday,Semi,Cerah
10036,2012-02-28,1,1,2,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2,hourly,4.0,February,Tuesday,Semi,Cerah
10037,2012-02-28,1,1,2,0,2,1,1,0.32,0.2879,0.42,0.3582,1,20,21,hourly,5.0,February,Tuesday,Semi,Cerah
10038,2012-02-28,1,1,2,0,2,1,1,0.3,0.2727,0.45,0.3284,1,100,101,hourly,6.0,February,Tuesday,Semi,Cerah
10039,2012-02-28,1,1,2,0,2,1,1,0.28,0.2576,0.45,0.2985,12,313,325,hourly,7.0,February,Tuesday,Semi,Cerah
10040,2012-02-28,1,1,2,0,2,1,1,0.26,0.2424,0.48,0.2836,16,543,559,hourly,8.0,February,Tuesday,Semi,Cerah
10041,2012-02-28,1,1,2,0,2,1,1,0.28,0.2576,0.45,0.3582,7,225,232,hourly,9.0,February,Tuesday,Semi,Cerah
10042,2012-02-28,1,1,2,0,2,1,1,0.3,0.2727,0.42,0.2985,14,118,132,hourly,10.0,February,Tuesday,Semi,Cerah
10043,2012-02-28,1,1,2,0,2,1,1,0.34,0.3182,0.36,0.2537,8,155,163,hourly,11.0,February,Tuesday,Semi,Cerah
10044,2012-02-28,1,1,2,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183,hourly,12.0,February,Tuesday,Semi,Cerah
10045,2012-02-28,1,1,2,0,2,1,1,0.36,0.3636,0.32,0.1045,16,174,190,hourly,13.0,February,Tuesday,Semi,Cerah
10046,2012-02-28,1,1,2,0,2,1,1,0.4,0.4091,0.28,0.1045,13,121,134,hourly,14.0,February,Tuesday,Semi,Cerah
10047,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166,hourly,15.0,February,Tuesday,Semi,Cerah
10048,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287,hourly,16.0,February,Tuesday,Semi,Cerah
10049,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530,hourly,17.0,February,Tuesday,Semi,Cerah
10050,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449,hourly,18.0,February,Tuesday,Semi,Cerah
10051,2012-02-28,1,1,2,0,2,1,1,0.42,0.4242,0.26,0.0,15,291,306,hourly,19.0,February,Tuesday,Semi,Cerah
10052,2012-02-28,1,1,2,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204,hourly,20.0,February,Tuesday,Semi,Cerah
10053,2012-02-28,1,1,2,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188,hourly,21.0,February,Tuesday,Semi,Cerah
10054,2012-02-28,1,1,2,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101,hourly,22.0,February,Tuesday,Semi,Cerah
10055,2012-02-28,1,1,2,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65,hourly,23.0,February,Tuesday,Semi,Cerah
10056,2012-02-29,1,1,2,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32,hourly,0.0,February,Wednesday,Semi,Cerah
10057,2012-02-29,1,1,2,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6,hourly,1.0,February,Wednesday,Semi,Cerah
10058,2012-02-29,1,1,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4,hourly,2.0,February,Wednesday,Semi,Cerah
10059,2012-02-29,1,1,2,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2,hourly,3.0,February,Wednesday,Semi,Cerah
10060,2012-02-29,1,1,2,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29,hourly,5.0,February,Wednesday,Semi,Cerah
10061,2012-02-29,1,1,2,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104,hourly,6.0,February,Wednesday,Semi,Berkabut/Berawan
10062,2012-02-29,1,1,2,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253,hourly,7.0,February,Wednesday,Semi,Berkabut/Berawan
10063,2012-02-29,1,1,2,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116,hourly,8.0,February,Wednesday,Semi,Berkabut/Berawan
10064,2012-02-29,1,1,2,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,hourly,9.0,February,Wednesday,Semi,Hujan/Salju Ringan
10065,2012-02-29,1,1,2,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10,hourly,10.0,February,Wednesday,Semi,Hujan/Salju Ringan
10066,2012-02-29,1,1,2,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10,hourly,11.0,February,Wednesday,Semi,Hujan/Salju Ringan
10067,2012-02-29,1,1,2,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70,hourly,12.0,February,Wednesday,Semi,Hujan/Salju Ringan
10068,2012-02-29,1,1,2,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,hourly,13.0,February,Wednesday,Semi,Berkabut/Berawan
10069,2012-02-29,1,1,2,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56,hourly,14.0,February,Wednesday,Semi,Berkabut/Berawan
10070,2012-02-29,1,1,2,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90,hourly,15.0,February,Wednesday,Semi,Berkabut/Berawan
10071,2012-02-29,1,1,2,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167,hourly,16.0,February,Wednesday,Semi,Hujan/Salju Ringan
10072,2012-02-29,1,1,2,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253,hourly,17.0,February,Wednesday,Semi,Berkabut/Berawan
10073,2012-02-29,1,1,2,0,3,1,3,0.4,0.4091,0.87,0.0,11,181,192,hourly,18.0,February,Wednesday,Semi,Hujan/Salju Ringan
10074,2012-02-29,1,1,2,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,hourly,19.0,February,Wednesday,Semi,Berkabut/Berawan
10075,2012-02-29,1,1,2,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97,hourly,20.0,February,Wednesday,Semi,Hujan/Salju Ringan
10076,2012-02-29,1,1,2,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,hourly,21.0,February,Wednesday,Semi,Hujan/Salju Ringan
10077,2012-02-29,1,1,2,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55,hourly,22.0,February,Wednesday,Semi,Hujan/Salju Ringan
10078,2012-02-29,1,1,2,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33,hourly,23.0,February,Wednesday,Semi,Hujan/Salju Ringan
10079,2012-03-01,1,1,3,0,4,1,2,0.42,0.4242,0.94,0.0,1,10,11,hourly,0.0,March,Thursday,Semi,Berkabut/Berawan
10080,2012-03-01,1,1,3,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12,hourly,1.0,March,Thursday,Semi,Hujan/Salju Ringan
10081,2012-03-01,1,1,3,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6,hourly,2.0,March,Thursday,Semi,Berkabut/Berawan
10082,2012-03-01,1,1,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3,hourly,3.0,March,Thursday,Semi,Cerah
10083,2012-03-01,1,1,3,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5,hourly,4.0,March,Thursday,Semi,Cerah
10084,2012-03-01,1,1,3,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,hourly,5.0,March,Thursday,Semi,Cerah
10085,2012-03-01,1,1,3,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109,hourly,6.0,March,Thursday,Semi,Berkabut/Berawan
10086,2012-03-01,1,1,3,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304,hourly,7.0,March,Thursday,Semi,Berkabut/Berawan
10087,2012-03-01,1,1,3,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594,hourly,8.0,March,Thursday,Semi,Cerah
10088,2012-03-01,1,1,3,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286,hourly,9.0,March,Thursday,Semi,Cerah
10089,2012-03-01,1,1,3,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133,hourly,10.0,March,Thursday,Semi,Cerah
10090,2012-03-01,1,1,3,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168,hourly,11.0,March,Thursday,Semi,Cerah
10091,2012-03-01,1,1,3,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,hourly,12.0,March,Thursday,Semi,Cerah
10092,2012-03-01,1,1,3,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211,hourly,13.0,March,Thursday,Semi,Cerah
10093,2012-03-01,1,1,3,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,hourly,14.0,March,Thursday,Semi,Cerah
10094,2012-03-01,1,1,3,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,hourly,15.0,March,Thursday,Semi,Cerah
10095,2012-03-01,1,1,3,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,hourly,16.0,March,Thursday,Semi,Cerah
10096,2012-03-01,1,1,3,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,hourly,17.0,March,Thursday,Semi,Cerah
10097,2012-03-01,1,1,3,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,hourly,18.0,March,Thursday,Semi,Cerah
10098,2012-03-01,1,1,3,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,hourly,19.0,March,Thursday,Semi,Cerah
10099,2012-03-01,1,1,3,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,hourly,20.0,March,Thursday,Semi,Cerah
10100,2012-03-01,1,1,3,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,hourly,21.0,March,Thursday,Semi,Cerah
10101,2012-03-01,1,1,3,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,hourly,22.0,March,Thursday,Semi,Cerah
10102,2012-03-01,1,1,3,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,hourly,23.0,March,Thursday,Semi,Cerah
10103,2012-03-02,1,1,3,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,hourly,0.0,March,Friday,Semi,Cerah
10104,2012-03-02,1,1,3,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,hourly,1.0,March,Friday,Semi,Cerah
10105,2012-03-02,1,1,3,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,hourly,2.0,March,Friday,Semi,Cerah
10106,2012-03-02,1,1,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,hourly,3.0,March,Friday,Semi,Cerah
10107,2012-03-02,1,1,3,0,5,1,1,0.32,0.3485,0.61,0.0,0,2,2,hourly,4.0,March,Friday,Semi,Cerah
10108,2012-03-02,1,1,3,0,5,1,1,0.3,0.3333,0.7,0.0,0,24,24,hourly,5.0,March,Friday,Semi,Cerah
10109,2012-03-02,1,1,3,0,5,1,1,0.3,0.3333,0.7,0.0,4,88,92,hourly,6.0,March,Friday,Semi,Cerah
10110,2012-03-02,1,1,3,0,5,1,1,0.3,0.3333,0.7,0.0,4,258,262,hourly,7.0,March,Friday,Semi,Cerah
10111,2012-03-02,1,1,3,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,hourly,8.0,March,Friday,Semi,Cerah
10112,2012-03-02,1,1,3,0,5,1,1,0.3,0.3333,0.81,0.0,15,299,314,hourly,9.0,March,Friday,Semi,Cerah
10113,2012-03-02,1,1,3,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,hourly,10.0,March,Friday,Semi,Cerah
10114,2012-03-02,1,1,3,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,hourly,11.0,March,Friday,Semi,Cerah
10115,2012-03-02,1,1,3,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,hourly,12.0,March,Friday,Semi,Cerah
10116,2012-03-02,1,1,3,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,hourly,13.0,March,Friday,Semi,Cerah
10117,2012-03-02,1,1,3,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,hourly,14.0,March,Friday,Semi,Berkabut/Berawan
10118,2012-03-02,1,1,3,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,hourly,15.0,March,Friday,Semi,Berkabut/Berawan
10119,2012-03-02,1,1,3,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,hourly,16.0,March,Friday,Semi,Hujan/Salju Ringan
10120,2012-03-02,1,1,3,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,hourly,17.0,March,Friday,Semi,Hujan/Salju Ringan
10121,2012-03-02,1,1,3,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,hourly,18.0,March,Friday,Semi,Hujan/Salju Ringan
10122,2012-03-02,1,1,3,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,hourly,19.0,March,Friday,Semi,Hujan/Salju Ringan
10123,2012-03-02,1,1,3,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,hourly,20.0,March,Friday,Semi,Berkabut/Berawan
10124,2012-03-02,1,1,3,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,hourly,21.0,March,Friday,Semi,Hujan/Salju Ringan
10125,2012-03-02,1,1,3,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75,hourly,22.0,March,Friday,Semi,Berkabut/Berawan
10126,2012-03-02,1,1,3,0,5,1,2,0.36,0.3788,0.87,0.0,4,19,23,hourly,23.0,March,Friday,Semi,Berkabut/Berawan
10127,2012-03-03,1,1,3,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,hourly,0.0,March,Saturday,Semi,Hujan/Salju Ringan
10128,2012-03-03,1,1,3,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44,hourly,1.0,March,Saturday,Semi,Hujan/Salju Ringan
10129,2012-03-03,1,1,3,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,hourly,2.0,March,Saturday,Semi,Hujan/Salju Ringan
10130,2012-03-03,1,1,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,hourly,3.0,March,Saturday,Semi,Berkabut/Berawan
10131,2012-03-03,1,1,3,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,hourly,4.0,March,Saturday,Semi,Berkabut/Berawan
10132,2012-03-03,1,1,3,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,hourly,5.0,March,Saturday,Semi,Berkabut/Berawan
10133,2012-03-03,1,1,3,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,hourly,6.0,March,Saturday,Semi,Berkabut/Berawan
10134,2012-03-03,1,1,3,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,hourly,7.0,March,Saturday,Semi,Berkabut/Berawan
10135,2012-03-03,1,1,3,0,6,0,3,0.36,0.3788,0.93,0.0,2,46,48,hourly,8.0,March,Saturday,Semi,Hujan/Salju Ringan
10136,2012-03-03,1,1,3,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,hourly,9.0,March,Saturday,Semi,Hujan/Salju Ringan
10137,2012-03-03,1,1,3,0,6,0,2,0.4,0.4091,0.87,0.0,31,137,168,hourly,10.0,March,Saturday,Semi,Berkabut/Berawan
10138,2012-03-03,1,1,3,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,hourly,11.0,March,Saturday,Semi,Berkabut/Berawan
